"","V1","V2","V3","V4"
"1",0.0201816564096897,0.000808354720560022,0.00332950985996288,0.0182933411430417
"2",0.0212597641549661,0.000851537176324561,0.00350737288047674,0.0192705747443346
"3",0.0223257973113279,0.000894235997309583,0.00368324387109819,0.0202368635267438
"4",0.0233859751877393,0.000936700291301775,0.00385814887498734,0.0211978448838631
"5",0.0244340040586375,0.000978677969836971,0.00403104957195421,0.0221478139683577
"6",0.0254745165758097,0.00102035458884105,0.00420271024316038,0.0230909699736842
"7",0.0265038707697494,0.00106158427311018,0.00437253004727076,0.024024011694567
"8",0.0275329553608075,0.00110280315872345,0.00454230537309678,0.0249568090382099
"9",0.0285484864384881,0.00114347917281535,0.00470984468045575,0.0258773210154355
"10",0.0295592259726448,0.00118396326674235,0.00487659349316535,0.0267934897743194
"11",0.0305664754310326,0.00122430756940714,0.00504276652351852,0.0277064950095877
"12",0.0315752708242253,0.00126471379284155,0.00520919459761395,0.0286209015328473
"13",0.0324971817931476,0.0013016399533378,0.00536128873690179,0.0294565530530025
"14",0.0329169244705093,0.00131845229855754,0.00543053663977719,0.0298370221202285
"15",0.0331495002174752,0.00132776787202343,0.00546890629720232,0.0300478367032577
"16",0.0333864288859791,0.00133725779711843,0.00550799408672155,0.0302625969227126
"17",0.033620413910446,0.0013466298176914,0.00554659624257196,0.0304746889228955
"18",0.033843428534861,0.00135556243059196,0.00558338853433594,0.0306768369786097
"19",0.0349286282747862,0.00139902894863742,0.00576242157110766,0.0316604990055413
"20",0.0360640608792525,0.00144450749049077,0.00594974187699092,0.0326896938127852
"21",0.0372065176162561,0.00149026737648056,0.00613822100344201,0.0337252555331373
"22",0.0383532744942769,0.00153619950003201,0.00632740955441334,0.0347647150478524
"23",0.0390193822155044,0.00156287973429649,0.00643730203204761,0.0353684977867449
"24",0.0394750102191722,0.00158112942798403,0.00651247018969986,0.0357814945366755
"25",0.0399248033206579,0.00159914541088853,0.00658667572248363,0.0361892023324199
"26",0.040376285544229,0.00161722904977643,0.00666115992162282,0.0365984412059863
"27",0.0408397843301409,0.00163579399925134,0.00673762657760223,0.0370185723011724
"28",0.0407289065131049,0.0016313529065587,0.00671933428396793,0.0369180688691913
"29",0.0405668293811398,0.00162486107991874,0.00669259527910146,0.0367711566333305
