"","V1","V2","V3","V4"
"1",0.0267603438327491,0.0092048346673741,0.00460142398755392,0.0169200337508778
"2",0.0251639522275295,0.00857181105214847,0.00428490463173908,0.0159281156168593
"3",0.0252534320571951,0.0086117335970704,0.00430487708609568,0.0159712520158649
"4",0.0261115956858235,0.008741909299571,0.00436989071042673,0.0164059842737866
"5",0.0232489283165626,0.00771835004404316,0.00385819572514239,0.0145891494360723
"6",0.0175924844403273,0.00591004419090723,0.00295430830408927,0.0110701096924254
"7",0.0178185652120102,0.00589001456973237,0.00294428677798274,0.0111063334062561
"8",0.018656024522521,0.0061170356747586,0.00305775043398479,0.0115961547001739
"9",0.019908493241011,0.0065514075123822,0.0032749650189453,0.0122717902554014
"10",0.0249233211400329,0.00810596756806342,0.00405199174091499,0.0153685476207488
"11",0.0261034696467422,0.00840261944326302,0.00420022974827571,0.0160689446692853
"12",0.0243267358163301,0.00789124088573455,0.00394463110632409,0.0150122648894437
"13",0.019885940428573,0.00661873596925832,0.00330859781046042,0.0123889700565046
"14",0.0202487469951046,0.00669199472242311,0.00334521863268431,0.0125556871076924
"15",0.0218470898882715,0.0071677316100005,0.00358302106721823,0.0134981745829938
"16",0.0240909291069179,0.00789506065261951,0.00394652492739416,0.0149931679700804
"17",0.0214710619614931,0.00693333517236678,0.0034656946438175,0.0133757484077111
"18",0.0231418656609888,0.00751081599416702,0.00375435992093588,0.0144560586156836
"19",0.0249960351216241,0.00807946002850471,0.00403859296975114,0.0155870294388361
"20",0.025522497604896,0.00829979574266998,0.0041488074597442,0.0158559458008177
"21",0.0247600068564027,0.00800409060872787,0.00400095381271393,0.0153852114579635
"22",0.0202327113212288,0.00651022249462338,0.00325415040759633,0.0126498891582371
"23",0.022948970405285,0.00736594622028414,0.00368192645271583,0.0142597301406451
"24",0.0243121008822798,0.00780159217679427,0.00389965037396721,0.0151636600533998
"25",0.0285984699131789,0.00905360746142225,0.0045253662833625,0.0178491111279443
"26",0.0293445857186799,0.0093533079521893,0.00467523008654924,0.0183007737258983
"27",0.0270063568402216,0.00858539172094862,0.00429137543092878,0.0168344327218292
"28",0.0306441732585469,0.00969364332650779,0.0048452698395876,0.0191362764806296
"29",0.0311749320427666,0.0099328855855531,0.00496495946851836,0.0193912668402286
"30",0.0312157044200365,0.00990629590820129,0.00495160911601501,0.0194600985210517
"31",0.031196583871391,0.009893902211977,0.00494542046598158,0.0194298584949356
"32",0.0295116923600722,0.00941247020085405,0.00470482937949773,0.0183692896011752
"33",0.0300608080828963,0.00957751207097907,0.00478733544035201,0.0186823219147623
"34",0.0299984482735826,0.00959646578533799,0.00479686342240358,0.0186079081089241
"35",0.0299108963288361,0.00954900958117548,0.00477310402881611,0.0185892794215925
"36",0.0284902531130931,0.00914185534249626,0.00456960227188542,0.0177416053261913
"37",0.027604729654832,0.00889283658882014,0.00444521388161031,0.0171000765187803
"38",0.0307120257002265,0.00988603156457047,0.00494170142391332,0.0189756723109094
"39",0.0278451082956047,0.00941550839890632,0.0047068096133914,0.0172908584221395
"40",0.0235026316661263,0.008006938281389,0.00400261939920983,0.0147417474856324
"41",0.0289562323757931,0.00976218638299565,0.00488005009558981,0.0180470882111187
"42",0.0292222438962371,0.00986665065997341,0.00493228814332871,0.0182038607004854
"43",0.0291296667367353,0.00979837734923423,0.00489817287903366,0.0180778877369599
"44",0.0323758240765327,0.0109149512042558,0.00545630006302981,0.0201930434377095
"45",0.0327549700392498,0.0110393368865511,0.00551851530527978,0.0203680880807182
"46",0.0347783815192218,0.011776659081199,0.00588713149786086,0.0216431654551959
"47",0.0371804725975371,0.0125250686734022,0.00626115094661567,0.0232327838632618
"48",0.0377980664026604,0.0126484836600129,0.00632284321997673,0.0235162587008183
"49",0.0405292478865794,0.0135629414280872,0.00677996636486118,0.0252234992671325
