"","V1","V2","V3","V4"
"1",0.341205098257601,0.0908621503890077,0.0454270299254926,0.154790272202028
"2",0.353115280129388,0.0938190969089223,0.0469053068198374,0.159945792786318
"3",0.364883668334798,0.0967404032082678,0.0483657658293993,0.165039431581696
"4",0.376596213001406,0.0996483051047241,0.0498195236763729,0.170109427974053
"5",0.388179088747828,0.102524250439261,0.0512573054409989,0.175123567658439
"6",0.399690234256481,0.105382975323404,0.0526864783141345,0.180107335914233
"7",0.411071212821847,0.108209024814876,0.054099315544849,0.185034345454496
"8",0.42247735910674,0.111042786753307,0.0555160089602245,0.189973937748614
"9",0.433726421483968,0.113837166862326,0.0569130139524927,0.194845092480873
"10",0.444939308691887,0.11662343745138,0.0583059650051551,0.199701593530072
"11",0.456133324181644,0.119406046641746,0.0596970859326631,0.204551106498855
"12",0.467370668404483,0.122200778511843,0.0610942678364598,0.20942094979069
"13",0.477369162985615,0.124673427571824,0.0623304250318349,0.213737798477572
"14",0.479720627468729,0.125299958826965,0.062643518180128,0.214860623011796
"15",0.479250684532366,0.125245272703935,0.0626160017666487,0.214804498192995
"16",0.478877724476641,0.125215326335098,0.0626008554857577,0.214790469130149
"17",0.478515437974954,0.125187223079881,0.0625866331121031,0.214779077967813
"18",0.478039393265764,0.125128593579532,0.0625571512952893,0.214714891396856
"19",0.488562402413732,0.127652589857662,0.0638188370667975,0.219212498527904
"20",0.499608680308617,0.130284838602152,0.0651346399535026,0.223909678810873
"21",0.510691199185215,0.132923299978074,0.0664535466424324,0.228619796644946
"22",0.521762204943557,0.135554989784269,0.067769065456829,0.233320907975019
"23",0.52488259039643,0.136156636454316,0.068069696206428,0.234509235459934
"24",0.523420154869064,0.135613358524587,0.0677979459509489,0.233702658004826
"25",0.521909247609309,0.135058154997696,0.0675202342281744,0.232875029873657
"26",0.520429049929672,0.134511090131697,0.0672465914737702,0.232061283478141
"27",0.519109616780472,0.134005709216584,0.0669937880383072,0.231319346366184
"28",0.517090346942898,0.133476231894587,0.0667288220785948,0.230510286993658
"29",0.514956909830781,0.132929995037111,0.0664554687345116,0.229669969235147
