"","V1","V2","V3","V4"
"1",0.0345030418678731,0.00137620190565056,0.00556296934987459,0.0308700876382377
"2",0.0362645518054049,0.00144641124754419,0.00584563643850683,0.0324419250898481
"3",0.0380062245900895,0.00151582985968479,0.00612511841675556,0.0339960555351566
"4",0.0397384447665321,0.00158487178930612,0.0064030855153068,0.0355417573378322
"5",0.041450873541348,0.00165312492193656,0.00667787772603838,0.0370698019585729
"6",0.0431511675388221,0.00172089448834078,0.00695072520128648,0.0385870262855641
"7",0.04483314090653,0.00178793378246913,0.00722063125530587,0.0400878978818345
"8",0.0465150375649049,0.00185497025662862,0.00749053126294453,0.0415887205931155
"9",0.048174694213935,0.0019211202380785,0.00775686081028109,0.0430696929001591
"10",0.0498267386111851,0.00198696695577069,0.00802197255907998,0.0445438842617982
"11",0.051473335028015,0.00205259669678604,0.00828621445803944,0.0460132279428433
"12",0.0531227966219701,0.0021183408580096,0.00855092196926325,0.0474851465367821
"13",0.0546266923283631,0.00217828077616528,0.00879220863628712,0.0488269792644892
"14",0.0554642466810422,0.00221169730790364,0.0089271935403634,0.0495761845951076
"15",0.056051821978496,0.00223516312138117,0.0090222920308115,0.0501030423390338
"16",0.0566450309713998,0.00225885327511572,0.00911829271639851,0.0506349212863462
"17",0.0572305635828373,0.0022822368304918,0.00921305055765305,0.0511599157421103
"18",0.0577952727883325,0.00230478960433201,0.00930445050357965,0.0516662775685333
"19",0.0596221003772811,0.00237762306311217,0.00959806571380913,0.0532978605388277
"20",0.0615168821990572,0.00245316192450964,0.00990253162939354,0.054989911488745
"21",0.0634230978817552,0.00252915647014379,0.0102088310156349,0.0566921610779012
"22",0.0653360110885582,0.00260541778011135,0.0105162002927655,0.0584003718744179
"23",0.0663822126936618,0.00264710258116246,0.0106836654974298,0.0593326206692582
"24",0.0670107452249833,0.00267211410801731,0.0107834098427963,0.0598899931606531
"25",0.0676299307873482,0.00269675311541136,0.0108816554574964,0.0604390287483451
"26",0.0682521442537518,0.0027215129205762,0.0109803898746826,0.0609907753278225
"27",0.0688947840450849,0.00274708725380337,0.0110824115752893,0.061560778506116
"28",0.0685645994164572,0.0027339829050056,0.0110307290601127,0.0612702202577507
"29",0.0681480827068514,0.00271744505866468,0.0109653813501809,0.0609032146961925
