"","V1","V2","V3","V4"
"1",0.0366844394208988,0.00146935609124453,0.00605209009011027,0.0332520260648946
"2",0.0363476228501828,0.00145586526277267,0.00599652309053241,0.0329467240467818
"3",0.035897729354477,0.00143784525868478,0.00592230099500776,0.032538925250295
"4",0.0342156467992953,0.00137047123614419,0.0056447960004197,0.0310142282983676
"5",0.0310659018834335,0.00124431156324072,0.00512516041943267,0.0281591921660631
"6",0.0356164306549573,0.00142657813932509,0.00587589316927568,0.0322839465226353
"7",0.0343597413342875,0.00137624278904368,0.00566856828973451,0.031144840495501
"8",0.033055658367732,0.00132400913682914,0.00545342454696069,0.0299627752526018
"9",0.0283437660702141,0.00113527931683081,0.0046760705208493,0.0256917554969399
"10",0.0222018779689356,0.000889272540229646,0.00366280002526316,0.020124538811736
"11",0.0251917297018422,0.00100902786224123,0.00415605690281856,0.0228346423139894
"12",0.0256335955923255,0.00102672632916465,0.00422895462782586,0.0232351646155287
"13",0.027411169880319,0.00109792517120597,0.00452221356547428,0.0248464185283519
"14",0.0274512820805617,0.00109953182260068,0.00452883115738555,0.0248827775936407
"15",0.0241607629877105,0.000967733590195827,0.0039859710699061,0.0219001389498514
"16",0.025714630557711,0.00102997209826655,0.00424232353624327,0.0233086174697553
"17",0.0254268573033241,0.0010184456475178,0.00419484755763853,0.0230477699849167
"18",0.0255743012968856,0.00102435135940755,0.00421917243070096,0.0231814182454439
"19",0.0257918221303939,0.00103306392437334,0.00425505837312368,0.0233785865418568
"20",0.0261574063151733,0.00104770700894129,0.00431537136840811,0.0237099645057319
"21",0.0255928556065068,0.00102509453248832,0.0042222334657109,0.0231982365039994
"22",0.0261124563943169,0.0010459065878076,0.00430795566368805,0.0236692203656134
"23",0.0267784647517816,0.00107258284216254,0.00441783174858323,0.0242729130378051
"24",0.0268731913572775,0.00107637701530476,0.00443345946320668,0.0243587764612268
"25",0.0246641009930089,0.000987894257108424,0.0040690102822242,0.0223563816711753
"26",0.0285778762461469,0.00114465635021225,0.00471469332381762,0.0259039609386765
"27",0.0300119735552241,0.00120209758823562,0.00495128644748344,0.0272038756124132
"28",0.0239090229518253,0.000957650411579032,0.00394443974489432,0.0216719532022436
"29",0.0296231104598163,0.00118652209173309,0.00488713296651771,0.0268513968506195
"30",0.0304075853750945,0.00121794339769792,0.0050165533130091,0.0275624716480505
"31",0.0302554346562078,0.00121184916294574,0.00499145193835234,0.0274245570512875
"32",0.032765522854497,0.00131238806832195,0.00540555884989245,0.0296997865358396
"33",0.0330146063537336,0.00132236484219691,0.00544665190736142,0.0299255643080967
"34",0.0324522650291563,0.00129984086026697,0.00535387850230307,0.0294158389673966
"35",0.030046284653536,0.00120347188268029,0.0049569469907915,0.0272349763612155
"36",0.0318471346876381,0.00127560300990472,0.00525404589204813,0.0288673282035287
"37",0.0360612068626277,0.00144439317589912,0.0059492710297869,0.0326871068348541
